SPECTRUM - MS,
VI-143.raw,
FTMS + p ESI Full ms [200.00-3000.00],
Scan #: 17-31,
RT: 0.30-0.56,
AV: 15,
SB: 19  0.01-0.34 ,
Data points: 67852,
Mass,Intensity
895.595641,12.986561
895.600702,0
895.605763,0
895.610824,0
895.615886,0
895.955091,0
895.960156,0
895.96522,0
895.970284,0
895.975349,15.871611
895.980413,39.59749
895.985478,57.460437
895.990542,63.828003
895.995607,54.289966
896.000671,32.446728
896.005736,8.669549
896.0108,0.013104
896.015865,0
896.02093,0
896.025995,0
896.03106,0
896.563106,0
896.568176,0
896.573245,0
896.578315,0
896.583384,20.044551
896.588454,46.617467
896.593523,53.587079
896.598593,55.500324
896.603663,44.423982
896.608732,18.180016
896.613802,0.027542
896.618872,0
896.623942,0
896.629012,0
896.634082,0
898.558693,0
898.56378,0
898.568866,0
898.573952,0
898.579039,16.10705
898.584125,42.563839
898.589212,56.549753
898.594298,61.49135
898.599385,54.363488
898.604472,40.282069
898.609558,17.252539
898.614645,0.026167
898.619732,0
898.624819,0
898.629906,0
898.634993,0
899.801038,0
899.806135,0
899.811232,0
899.816329,0
899.821426,16.895671
899.826523,44.597739
899.83162,57.149231
899.836717,57.929993
899.841814,47.358998
899.846911,21.248399
899.852009,0.032253
899.857106,0
899.862203,0
899.867301,0
899.872398,0
900.096728,0
900.101828,0
900.106927,0
900.112027,0
900.117126,28.02838
900.122226,51.357052
900.127325,58.725621
900.132425,56.678218
900.137525,44.003059
900.142624,13.274039
900.147724,0.020118
900.152824,0
900.157924,0
900.163024,0
900.168124,0
900.744698,0
900.749803,0
900.754908,0
900.760012,0
900.765118,18.813122
900.770223,41.270173
900.775328,52.961853
900.780433,53.441904
900.785538,44.784042
900.790643,27.055223
900.795749,39.919116
900.800854,62.677732
900.805959,64.687797
900.811065,51.896439
900.81617,23.051338
900.821276,0.035005
900.826381,0
900.831487,0
900.836592,0
900.841698,0
901.163443,0
901.168552,0
901.17366,0
901.178769,0
901.183877,22.534552
901.188986,48.797222
901.194095,58.229838
901.199203,57.33334
901.204312,44.748656
901.209421,16.839684
901.21453,0.025561
901.219639,0
901.224748,0
901.229857,0
901.234966,0
902.84135,0
902.846472,0
902.851595,0
902.856718,0
902.861841,19.047716
902.866964,48.351355
902.872087,59.105147
902.87721,61.623577
902.882333,57.237308
902.887456,47.759143
902.892579,22.50245
902.897702,0.034213
902.902825,0
902.907949,0
902.913072,0
902.918195,0
903.687191,0
903.69232,0
903.69745,0
903.70258,0
903.707711,1.105078
903.712841,0.413191
903.717971,0
903.723101,0
903.728231,0
903.733361,0
904.678077,0
904.683216,0
904.688354,0
904.693493,0
904.698631,28.742388
904.70377,68.710221
904.708908,95.457895
904.714047,97.350841
904.719185,76.080064
904.724324,49.304126
904.729463,14.170073
904.734602,0.021519
904.739741,0
904.74488,0
904.750018,0
904.755157,0
904.796271,0
904.80141,0
904.80655,0
904.811689,0
904.816829,13.425421
904.821968,40.05708
904.827108,57.241239
904.832247,59.675308
904.837387,48.361397
904.842527,21.462759
904.847667,0.032657
904.852806,0
904.857946,0
904.863086,0
904.868226,0
905.686035,0
905.691182,0
905.696329,0
905.701476,0
905.706623,0.684411
905.711771,0.195367
905.716918,4.628804
905.722065,18.038705
905.727212,40.88665
905.732359,45.89391
905.737507,21.540077
905.742654,0.032795
905.747802,0
905.752949,0
905.758097,0
905.763244,0
905.783835,0
905.788983,0
905.794131,0
905.799279,0
905.804426,13.026257
905.809574,36.612095
905.814722,49.151254
905.819871,49.966517
905.825019,39.252576
905.830167,16.612986
905.835315,0.025286
905.840463,0
905.845611,0
905.85076,0
905.855908,0
906.025829,0
906.030979,0
906.036129,0
906.041279,0
906.046429,15.319541
906.051579,39.770816
906.056729,47.890368
906.061879,48.911249
906.067029,39.654752
906.072179,17.525473
906.077329,0.026682
906.08248,0
906.08763,0
906.09278,0
906.097931,0
907.350788,0
907.355949,0
907.361111,0
907.366272,0
907.371433,3.456832
907.376594,8.791029
907.381756,10.176087
907.386917,10.209339
907.392079,9.223234
907.39724,4.785385
907.402402,0.026987
907.407563,3.428639
907.412725,8.609088
907.417887,10.149858
907.423048,10.140751
907.42821,8.9362
907.433372,4.40955
907.438534,0.024859
907.443696,0
907.448858,0
907.45402,0
907.459182,0
909.69849,0
909.703672,0
909.708853,0
909.714034,0
909.719215,23.23274
909.724397,45.964391
909.729578,55.530677
909.73476,54.373137
909.739941,42.948606
909.745123,13.533985
909.750304,0.020613
909.755486,0
909.760668,0
909.765849,0
909.771031,0
910.139051,0
910.144236,0
910.149421,0
910.154606,0
910.159791,3.395594
910.164976,21.570058
910.170161,25.203681
910.175346,13.403885
910.180532,6.440585
910.185717,0.023943
910.190902,0
910.196088,0
910.201273,0
910.206459,0
910.896525,0
910.901717,0
910.906908,0
910.9121,0
910.917291,25.425899
910.922483,58.030217
910.927674,83.322649
910.932866,89.927484
910.938058,69.27195
910.94325,32.519307
910.948442,6.518127
910.953633,0.009906
910.958825,0
910.964017,0
910.969209,0
910.974401,0
911.166539,0
911.171733,0
911.176927,0
911.18212,0
911.187314,8.8406
911.192508,34.367549
911.197702,62.443756
911.202896,76.253077
911.20809,69.591275
911.213284,45.529654
911.218478,13.44208
911.223673,0.020481
911.228867,0
911.234061,0
911.239256,0
911.24445,0
911.587377,0
911.592574,0
911.597771,0
911.602969,0
911.608166,22.599963
911.613364,93.572544
911.618561,157.198947
911.623759,177.838445
911.628957,152.356113
911.634154,106.874429
911.639352,76.630256
911.64455,75.886456
911.649748,53.260937
911.654946,19.833498
911.660144,0.030252
911.665342,0
911.67054,0
911.675738,0
911.680936,0
911.686134,0
911.691332,0
911.69653,0
911.701729,0
911.706927,17.063448
911.712125,44.970149
911.717324,57.112874
911.722522,59.651268
911.727721,49.269021
911.732919,21.91318
911.738118,0.033454
911.743316,0
911.748515,0
911.753714,0
911.758913,0
912.435132,0
912.440336,0
912.445541,0
912.450746,0
912.45595,17.734273
912.461155,47.389024
912.46636,55.860579
912.471565,52.108424
912.47677,40.640599
912.481975,19.366537
912.48718,0.029584
912.492385,0
912.49759,0
912.502795,0
912.508,0
912.596495,0
912.601701,0
912.606907,0
912.612113,0
912.617319,9.012908
912.622525,29.634937
912.627732,40.924014
912.632938,26.153507
912.638144,0
912.64335,0
912.648557,0
912.653763,0.001837
912.65897,0
912.664176,0
912.669383,0
912.674589,0
913.132945,0
913.138156,0
913.143366,0
913.148577,0
913.153788,27.662033
913.158998,47.317396
913.164209,54.098928
913.16942,60.693452
913.174631,59.029939
913.179842,42.045525
913.185053,12.249725
913.190264,0.01868
913.195475,0
913.200686,0
913.205897,0
913.211108,0
914.541421,0
914.546644,0
914.551866,0
914.557089,0
914.562312,19.013804
914.567535,44.007014
914.572757,57.931285
914.57798,55.4322
914.583203,34.592855
914.588426,8.984617
914.593649,0.013702
914.598872,0
914.604095,0
914.609319,0
914.614542,0
914.839182,0
914.844408,0
914.849633,0
914.854858,0
914.860083,15.618169
914.865309,41.304294
914.870534,51.248418
914.87576,51.692
914.880985,48.348406
914.886211,50.805849
914.891436,63.434642
914.896662,74.665483
914.901888,66.553308
914.907113,50.245416
914.912339,20.113546
914.917565,0.030742
914.922791,0
914.928017,0
914.933243,0
914.938469,0
914.959373,0
914.964599,0
914.969825,0
914.975052,0
914.980278,23.055755
914.985504,51.438711
914.990731,58.988014
914.995957,53.972048
915.001184,39.874425
915.00641,15.113454
915.011637,0.023096
915.016864,0
915.02209,0
915.027317,0
915.032544,0
915.058679,0
915.063906,0
915.069133,0
915.07436,0
915.079587,22.280135
915.084814,47.761964
915.090042,52.869598
915.095269,50.097955
915.100496,41.585087
915.105724,0
915.110951,0
915.116179,0
915.121406,0
915.346234,0
915.351463,0
915.356693,0
915.361922,0
915.367152,16.27072
915.372382,43.087124
915.377612,53.524884
915.382841,54.382177
915.388071,43.537061
915.393301,18.943176
915.398531,0.028969
915.403761,0
915.408991,0
915.414221,0
915.419451,0
915.576375,0
915.581607,0
915.586838,0
915.59207,0
915.597302,10.445379
915.602533,8.217646
915.607765,3.623324
915.612997,0.020496
915.618229,0
915.62346,0
915.628692,0
915.633924,0
916.555446,0
916.560686,0
916.565926,0
916.571166,0
916.576406,14.011278
916.581646,44.614467
916.586886,74.625557
916.592126,86.697584
916.597367,78.529333
916.602607,67.073399
916.607847,61.640648
916.613088,49.05043
916.618328,15.630296
916.623568,0.023886
916.628809,0
916.634049,0
916.63929,0
916.644531,0
917.903579,0
917.90883,0
917.914082,0
917.919333,0
917.924585,18.222762
917.929836,48.531539
917.935088,54.977799
917.94034,50.121956
917.945592,39.367845
917.950843,18.708404
917.956095,0.028653
917.961347,0
917.966599,0
917.971851,0
917.977103,0
921.141755,0
921.147034,0
921.152313,0
921.157593,0
921.162872,20.224806
921.168152,52.778078
921.173431,75.631696
921.178711,76.836218
921.18399,58.262322
921.18927,31.384919
921.19455,7.819547
921.199829,0.011959
921.205109,0
921.210389,0
921.215669,0
921.220949,0
921.728031,0
921.733316,0
921.7386,0
921.743884,0
921.749169,12.469729
921.754453,36.005202
921.759738,46.311167
921.765022,47.552161
921.770307,41.81633
921.775592,21.454265
921.780876,0.032926
921.786161,0
921.791446,0
921.796731,0
921.802016,0
924.110571,0
924.115876,0
924.121181,0
924.126486,0
924.131791,2.742167
924.137096,8.106047
924.142401,10.756184
924.147706,10.781975
924.153011,8.374808
924.158316,3.74259
924.163621,0.021283
924.168927,0
924.174232,0
924.179537,0
924.184843,0
924.752786,0
924.758096,0
924.763406,0
924.768717,0
924.774027,2.409646
924.779338,7.379265
924.784648,10.598453
924.789959,12.094315
924.79527,10.919463
924.80058,15.513504
924.805891,39.383419
924.811202,65.119113
924.816513,62.610038
924.821824,41.219671
924.827135,15.454083
924.832446,0.023725
924.837757,0
924.843068,0
924.848379,0
924.85369,0
925.326567,0
925.331883,0
925.337198,0
925.342513,0
925.347829,11.483633
925.353144,36.375017
925.35846,51.37045
925.363775,52.834384
925.369091,43.200429
925.374407,20.658298
925.379722,0.031751
925.385038,0
925.390354,0
925.39567,0
925.400986,0
926.087119,0
926.092441,0
926.097763,0
926.103085,0
926.108407,2.705731
926.113729,7.645152
926.119051,9.525574
926.124373,9.798947
926.129695,9.144345
926.135017,5.033813
926.14034,0.028728
926.145662,0
926.150984,0
926.156307,0
926.161629,0
928.150104,0
928.155444,0
928.160784,0
928.166123,0
928.171463,11.923068
928.176803,39.046985
928.182143,59.832507
928.187483,65.377541
928.192823,53.724991
928.198163,24.444712
928.203503,0.037614
928.208843,0
928.214183,0
928.219523,0
928.224863,0
928.566734,0
928.572078,0
928.577421,0
928.582764,0
928.588108,3.046718
928.593451,8.21694
928.598795,10.33929
928.604138,10.956379
928.609482,9.405699
928.614825,4.510422
928.620169,0.025744
928.625513,0
928.630856,0
928.6362,0
928.641544,0
930.000373,0
930.005728,0
930.011084,0
930.01644,0
930.021795,16.068318
930.027151,40.699609
930.032507,51.087856
930.037863,56.200673
930.043219,50.166399
930.048575,23.458476
930.053931,0.036131
930.059287,0
930.064643,0
930.069999,0
930.075355,0
931.15826,0
931.163625,0
931.168991,0
931.174357,0
931.179723,15.557139
931.185088,46.136034
931.190454,60.739303
931.19582,57.025167
931.201186,38.58199
931.206552,14.599351
931.211918,0.022481
931.217284,0
931.22265,0
931.228016,0
931.233383,0
931.646721,0
931.652091,0
931.657461,0
931.662831,0
931.668201,19.963239
931.673571,47.359519
931.678941,63.906101
931.684311,66.549635
931.689681,57.12177
931.695051,43.358486
931.700421,14.737319
931.705792,0.022688
931.711162,0
931.716532,0
931.721903,6.422883
931.727273,63.191313
931.732644,183.921138
931.738014,294.843159
931.743385,325.229133
931.748756,248.664443
931.754126,111.030475
931.759497,19.923778
931.764868,0.046428
931.770239,0
931.77561,0
931.780981,0
931.786352,0
933.658284,0
933.663671,0
933.669058,0
933.674446,0
933.679833,15.880023
933.68522,47.150979
933.690608,61.721505
933.695995,58.060928
933.701383,38.366723
933.706771,13.245757
933.712158,0.020412
933.717546,0
933.722934,0
933.728321,0
933.733709,0
934.56939,0
934.574785,0
934.58018,0
934.585575,0
934.59097,13.228498
934.596366,37.630974
934.601761,47.506671
934.607157,51.615203
934.612552,46.2134
934.617947,23.570976
934.623343,0.036391
934.628739,0
934.634134,0
934.63953,0
934.644926,0
934.833806,0
934.839203,0
934.844601,0
934.849998,0
934.855396,14.204414
934.860793,40.859355
934.866191,50.356813
934.871589,49.751801
934.876986,38.556015
934.882384,17.026741
934.887782,0.026278
934.89318,0
934.898578,0
934.903976,0
934.909374,0
935.552073,0
935.557477,0
935.56288,0
935.568284,0
935.573688,24.935694
935.579092,56.553263
935.584495,71.281097
935.589899,67.231503
935.595303,50.79894
935.600707,16.974839
935.606111,0.026177
935.611516,0
935.61692,0
935.622324,0
935.627728,0
936.319859,0
936.325269,0
936.330679,0
936.33609,0
936.3415,23.426507
936.346911,46.860767
936.352321,57.308932
936.357732,55.505793
936.363142,38.021002
936.368553,11.37188
936.373964,0.017533
936.379374,0
936.384785,0
936.390196,0
936.395607,0
936.493011,0
936.498423,0
936.503835,0
936.509247,0
936.514659,21.178488
936.520071,45.873111
936.525483,58.248583
936.530895,56.818388
936.536307,39.611144
936.541719,12.030715
936.547131,0.018552
936.552544,0
936.557956,0
936.563368,0
936.568781,0
936.574193,0
936.579606,0
936.585018,0
936.590431,3.514428
936.595843,9.441608
936.601256,11.016971
936.606669,12.158187
936.612082,12.273713
936.617494,10.326886
936.622907,4.953633
936.62832,0.0284
936.633733,0
936.639146,0
936.644559,0
936.649972,0
936.947765,0
936.953181,0
936.958597,0
936.964013,0
936.969429,2.91187
936.974845,8.707167
936.980261,11.372556
936.985677,11.283412
936.991093,8.412818
936.996509,3.608649
937.001925,0.020664
937.007341,0
937.012757,0
937.018174,0
937.02359,0
937.056089,0
937.061506,0
937.066923,0
937.072339,0
937.077756,15.169301
937.083173,42.497986
937.08859,50.40992
937.094007,49.694778
937.099424,38.975427
937.104841,17.719446
937.110258,0.027378
937.115675,0
937.121092,0
937.12651,0
937.131927,0
937.164432,0
937.169849,0
937.175267,0
937.180685,0
937.186102,7.589534
937.19152,31.649113
937.196938,64.025009
937.202356,85.69227
937.207774,83.374524
937.213192,59.650297
937.21861,22.098124
937.224028,0.034119
937.229446,0
937.234864,0
937.240282,0
937.245701,0
938.498582,0
938.504011,0
938.50944,0
938.514869,0
938.520299,17.575064
938.525728,47.532582
938.531158,57.979182
938.536587,60.280042
938.542017,50.80664
938.547446,24.332539
938.552876,0.037627
938.558305,0
938.563735,0
938.569165,0
938.574595,0
939.471157,0
939.476595,0
939.482033,0
939.48747,0
939.492908,23.068937
939.498346,47.443711
939.503784,57.097249
939.509222,57.141231
939.51466,46.312483
939.520098,16.013544
939.525536,0.024743
939.530974,0
939.536412,0
939.54185,0
939.547288,0
939.612551,0
939.61799,0
939.623429,0
939.628868,0
939.634307,17.486831
939.639746,47.578201
939.645185,57.969934
939.650624,50.506732
939.656063,18.471071
939.661502,0.028549
939.666942,0
939.672381,0
939.67782,0
939.68326,0
940.586859,0
940.592307,0
940.597754,0
940.603201,0
940.608649,3.543064
940.614096,9.472673
940.619544,11.188233
940.624991,11.11676
940.630439,8.15807
940.635887,3.172686
940.641335,0.018183
940.646782,0
940.65223,0
940.657678,0
940.663126,0
941.84099,0
941.846448,0
941.851906,0
941.857365,0
941.862823,3.341427
941.868281,9.405439
941.87374,11.01501
941.879198,11.024353
941.884657,0
941.890115,0
941.895574,0
941.901033,0
942.889838,0
942.895305,0
942.900773,0
942.90624,0
942.911708,12.50326
942.917175,39.415321
942.922643,55.362832
942.92811,56.140418
942.933578,42.818589
942.939046,18.763711
942.944514,0.029065
942.949981,0
942.955449,0
942.960917,0
942.966385,0
944.778895,0
944.784379,0
944.789862,0
944.795346,0
944.80083,11.86693
944.806314,37.365416
944.811798,52.43206
944.817282,53.827291
944.822766,42.0544
944.828251,18.576934
944.833735,0.028801
944.839219,0
944.844703,0
944.850188,0
944.855672,0
945.036684,0
945.04217,0
945.047656,0
945.053142,0
945.058628,12.54636
945.064115,37.442746
945.069601,49.90064
945.075087,52.074087
945.080573,42.398926
945.08606,19.468037
945.091546,0.03019
945.097033,0
945.102519,0
945.108006,0
945.113493,0
948.364475,0
948.36999,0
948.375505,0
948.38102,0
948.386535,14.473085
948.39205,40.033085
948.397566,53.008522
948.403081,57.953432
948.408596,49.854992
948.414112,23.158263
948.419627,0.035968
948.425143,0
948.430658,0
948.436174,0
948.441689,0
948.888617,0
948.894136,0
948.899656,0
948.905176,0
948.910695,16.39597
948.916215,48.510708
948.921735,58.579326
948.927255,57.082109
948.932775,48.198439
948.938295,25.583776
948.943815,0.039761
948.949335,0
948.954855,0
948.960375,0
948.965895,0
949.33586,0
949.341384,0
949.346907,0
949.352431,0
949.357954,10.395307
949.363478,36.521896
949.369002,56.344715
949.374526,58.257378
949.380049,42.075254
949.385573,16.181236
949.391097,0.025125
949.396621,0
949.402145,0
949.407669,0
949.413193,0
949.468437,0
949.473962,0
949.479487,0
949.485011,0
949.490536,13.028111
949.496061,42.001563
949.501586,57.593831
949.507111,59.289598
949.512636,48.575511
949.518161,23.840774
949.523686,0.037052
949.529211,0
949.534736,0
949.540262,0
949.545787,0
949.678408,0
949.683935,0
949.689461,0
949.694988,0
949.700514,23.275167
949.706041,46.249803
949.711568,56.382849
949.717095,61.532321
949.722621,58.754998
949.728148,48.114734
949.733675,17.492398
949.739202,0.027158
949.744729,0
949.750256,0
949.755783,0
949.761311,0
950.878788,0
950.884325,0
950.889862,0
950.895399,0
950.900936,15.682904
950.906473,47.833268
950.91201,60.959685
950.917547,60.759005
950.923085,44.577131
950.928622,17.821905
950.93416,0.027696
950.939697,0
950.945234,0
950.950772,0
950.95631,0
951.00615,0
951.011688,0
951.017226,0
951.022765,0
951.028303,9.781885
951.033841,33.942263
951.039379,49.948633
951.044918,50.335361
951.050456,35.55329
951.055995,13.418771
951.061533,0.020849
951.067072,0
951.07261,0
951.078149,0
951.083688,0
951.222171,0
951.227711,0
951.233251,0
951.238791,0
951.244331,21.697433
951.249872,44.835059
951.255412,51.081432
951.260952,51.659431
951.266492,46.648894
951.272033,19.458835
951.277573,0.030249
951.283114,0
951.288654,0
951.294195,0
